Timestamp,Temperatura,Umidità
2023-05-27 14:22:10,15.7°,53.4%
2023-05-27 14:22:11,15.8°,52.7%
2023-05-27 14:22:12,15.9°,52.5%
2023-05-27 14:22:13,16.1°,53.2%
2023-05-27 14:22:14,16.2°,52.6%
2023-05-27 14:22:15,16.0°,53.2%
2023-05-27 14:22:16,16.1°,52.7%
2023-05-27 14:22:17,16.0°,53.2%
2023-05-27 14:22:18,16.0°,53.2%
2023-05-27 14:22:19,16.0°,53.0%
2023-05-27 14:22:20,15.9°,52.6%
2023-05-27 14:22:21,15.7°,52.9%
2023-05-27 14:22:22,15.9°,53.0%
2023-05-27 14:22:23,15.8°,52.6%
2023-05-27 14:22:24,15.9°,52.7%
2023-05-27 14:22:25,16.0°,52.8%
2023-05-27 14:22:26,15.9°,52.7%
2023-05-27 14:22:27,15.7°,53.0%
2023-05-27 14:22:28,15.7°,53.2%
2023-05-27 14:22:29,15.7°,52.6%
2023-05-27 14:22:30,15.8°,53.0%
2023-05-27 14:22:31,15.6°,52.5%
2023-05-27 14:22:32,15.6°,53.0%
2023-05-27 14:22:33,15.6°,53.2%
2023-05-27 14:22:34,15.6°,53.1%
2023-05-27 14:22:35,15.7°,52.8%
2023-05-27 14:22:36,15.5°,53.3%
2023-05-27 14:22:37,15.6°,52.7%
2023-05-27 14:22:38,15.8°,53.0%
2023-05-27 14:22:39,16.0°,53.4%
2023-05-27 14:22:40,16.1°,53.0%
2023-05-27 14:22:41,16.0°,53.5%
2023-05-27 14:22:42,16.2°,52.5%
2023-05-27 14:22:43,16.0°,53.3%
2023-05-27 14:22:44,15.8°,52.5%
2023-05-27 14:22:45,15.6°,53.0%
2023-05-27 14:22:46,15.7°,53.1%
2023-05-27 14:22:47,15.7°,53.4%
2023-05-27 14:22:48,15.7°,52.5%
2023-05-27 14:22:49,15.8°,52.8%
2023-05-27 14:22:50,16.0°,53.3%
2023-05-27 14:22:51,16.1°,52.7%
2023-05-27 14:22:52,16.1°,52.7%
2023-05-27 14:22:53,16.1°,53.1%
2023-05-27 14:22:54,16.2°,52.9%
2023-05-27 14:22:55,16.4°,53.4%
2023-05-27 14:22:56,16.6°,53.0%
2023-05-27 14:22:57,16.5°,53.5%
2023-05-27 14:22:58,16.6°,53.5%
2023-05-27 14:22:59,16.7°,53.1%
2023-05-27 14:23:00,16.6°,53.2%
2023-05-27 14:23:01,16.7°,52.9%
2023-05-27 14:23:02,16.8°,52.6%
2023-05-27 14:23:03,16.9°,53.3%
2023-05-27 14:23:04,16.9°,53.2%
2023-05-27 14:23:05,16.8°,52.7%
2023-05-27 14:23:06,16.8°,53.0%
2023-05-27 14:23:07,16.6°,53.3%
2023-05-27 14:23:08,16.6°,53.2%
2023-05-27 14:23:09,16.8°,53.0%
2023-05-27 14:23:10,16.8°,52.5%
2023-05-27 14:23:11,16.6°,53.5%
2023-05-27 14:23:12,16.5°,53.4%
2023-05-27 14:23:13,16.6°,52.6%
2023-05-27 14:23:14,16.6°,53.2%
2023-05-27 14:23:15,16.4°,53.2%
2023-05-27 14:23:16,16.5°,53.3%
2023-05-27 14:23:17,16.6°,53.0%
2023-05-27 14:23:18,16.4°,52.7%
2023-05-27 14:23:19,16.4°,52.5%
2023-05-27 14:23:20,16.2°,53.4%
2023-05-27 14:23:21,16.2°,52.7%
2023-05-27 14:23:22,16.2°,53.5%
2023-05-27 14:23:23,16.4°,53.0%
2023-05-27 14:23:24,16.5°,53.5%
2023-05-27 14:23:25,16.5°,53.0%
2023-05-27 14:23:26,16.4°,53.4%
2023-05-27 14:23:27,16.3°,53.1%
2023-05-27 14:23:28,16.3°,52.6%
2023-05-27 14:23:29,16.2°,53.1%
2023-05-27 14:23:30,16.4°,52.8%
2023-05-27 14:23:31,16.6°,53.5%
2023-05-27 14:23:32,16.7°,53.3%
2023-05-27 14:23:33,16.5°,53.2%
2023-05-27 14:23:34,16.6°,52.7%
2023-05-27 14:23:35,16.8°,53.4%
2023-05-27 14:23:36,16.9°,52.7%
2023-05-27 14:23:37,16.7°,52.9%
2023-05-27 14:23:38,16.6°,53.5%
2023-05-27 14:23:39,16.4°,53.3%
2023-05-27 14:23:40,16.6°,52.6%
2023-05-27 14:23:41,16.6°,52.7%
2023-05-27 14:23:42,16.6°,52.7%
2023-05-27 14:23:43,16.7°,53.3%
2023-05-27 14:23:44,16.8°,52.8%
2023-05-27 14:23:45,16.6°,53.2%
2023-05-27 14:23:46,16.8°,53.3%
2023-05-27 14:23:47,16.7°,52.9%
2023-05-27 14:23:48,16.7°,53.5%
2023-05-27 14:23:49,16.7°,53.5%
2023-05-27 14:23:50,16.7°,52.8%
2023-05-27 14:23:51,16.6°,52.8%
2023-05-27 14:23:52,16.4°,52.5%
2023-05-27 14:23:53,16.3°,53.1%
2023-05-27 14:23:54,16.3°,53.1%
2023-05-27 14:23:55,16.1°,53.4%
2023-05-27 14:23:56,15.9°,52.7%
2023-05-27 14:23:57,15.9°,53.4%
2023-05-27 14:23:58,15.9°,53.1%
2023-05-27 14:23:59,15.7°,53.5%
2023-05-27 14:24:00,15.8°,53.5%
2023-05-27 14:24:01,15.6°,52.9%
2023-05-27 14:24:02,15.7°,53.0%
2023-05-27 14:24:03,15.7°,53.4%
2023-05-27 14:24:04,15.7°,53.0%
2023-05-27 14:24:05,15.7°,53.3%
2023-05-27 14:24:06,15.6°,53.5%
2023-05-27 14:24:07,15.6°,52.5%
2023-05-27 14:24:09,15.8°,53.1%
2023-05-27 14:24:10,15.9°,53.5%
2023-05-27 14:24:11,15.7°,52.7%
2023-05-27 14:24:12,15.7°,52.6%
2023-05-27 14:24:13,15.7°,53.3%
2023-05-27 14:24:14,15.8°,53.3%
2023-05-27 14:24:15,15.7°,53.2%
2023-05-27 14:24:16,15.7°,52.9%
2023-05-27 14:24:17,15.6°,52.9%
2023-05-27 14:24:18,15.5°,53.5%
2023-05-27 14:24:19,15.7°,52.6%
2023-05-27 14:24:20,15.8°,53.4%
2023-05-27 14:24:21,15.9°,53.0%
2023-05-27 14:24:22,15.7°,52.9%
2023-05-27 14:24:23,15.7°,53.4%
2023-05-27 14:24:24,15.8°,53.2%
2023-05-27 14:24:25,15.6°,53.2%
2023-05-27 14:24:26,15.6°,52.9%
2023-05-27 14:24:27,15.4°,52.7%
2023-05-27 14:24:28,15.5°,52.6%
2023-05-27 14:24:29,15.3°,53.1%
2023-05-27 14:24:30,15.1°,53.4%
2023-05-27 14:24:31,15.0°,53.1%
2023-05-27 14:24:32,15.1°,52.9%
2023-05-27 14:24:33,15.1°,53.3%
2023-05-27 14:24:34,14.9°,52.7%
2023-05-27 14:24:35,14.9°,52.7%
2023-05-27 14:24:36,14.9°,53.0%
2023-05-27 14:24:37,14.8°,53.4%
2023-05-27 14:24:38,15.0°,53.0%
2023-05-27 14:24:39,15.2°,52.6%
2023-05-27 14:24:40,15.1°,53.2%
2023-05-27 14:24:41,15.0°,53.0%
2023-05-27 14:24:42,14.9°,52.6%
2023-05-27 14:24:43,14.7°,52.7%
2023-05-27 14:24:44,14.8°,52.5%
2023-05-27 14:24:45,14.9°,53.4%
2023-05-27 14:24:46,14.7°,53.1%
2023-05-27 14:24:47,14.7°,52.8%
2023-05-27 14:24:48,14.7°,53.1%
2023-05-27 14:24:49,14.9°,53.0%
2023-05-27 14:24:50,14.9°,53.1%
2023-05-27 14:24:51,14.9°,53.1%
2023-05-27 14:24:52,14.8°,52.9%
2023-05-27 14:24:53,14.7°,52.7%
2023-05-27 14:24:54,14.6°,52.8%
2023-05-27 14:24:55,14.7°,53.1%
2023-05-27 14:24:56,14.8°,53.3%
2023-05-27 14:24:57,14.9°,53.3%
2023-05-27 14:24:58,15.0°,53.0%
2023-05-27 14:24:59,15.0°,52.8%
2023-05-27 14:25:00,14.8°,53.2%
2023-05-27 14:25:01,14.9°,52.6%
2023-05-27 14:25:02,15.0°,53.4%
2023-05-27 14:25:03,14.8°,52.8%
2023-05-27 14:25:04,14.8°,53.4%
2023-05-27 14:25:05,14.7°,52.8%
2023-05-27 14:25:06,14.8°,53.1%
2023-05-27 14:25:07,14.7°,52.8%
2023-05-27 14:25:08,14.8°,53.0%
2023-05-27 14:25:09,14.8°,52.8%
2023-05-27 14:25:10,14.8°,53.2%
2023-05-27 14:25:11,14.9°,53.2%
2023-05-27 14:25:12,15.0°,53.4%
2023-05-27 14:25:13,14.9°,52.9%
2023-05-27 14:25:14,14.9°,53.0%
2023-05-27 14:25:15,14.8°,52.7%
2023-05-27 14:25:16,14.9°,53.3%
2023-05-27 14:25:17,15.0°,52.9%
2023-05-27 14:25:18,15.0°,53.3%
2023-05-27 14:25:19,15.1°,52.5%
2023-05-27 14:25:20,15.1°,53.3%
2023-05-27 14:25:21,15.3°,53.3%
2023-05-27 14:25:22,15.2°,53.0%
2023-05-27 14:25:23,15.1°,53.0%
2023-05-27 14:25:24,15.1°,53.4%
2023-05-27 14:25:25,15.3°,52.5%
2023-05-27 14:25:26,15.2°,53.1%
2023-05-27 14:25:27,15.1°,52.5%
2023-05-27 14:25:28,15.1°,52.7%
2023-05-27 14:25:29,15.2°,53.1%
2023-05-27 14:25:30,15.3°,52.5%
2023-05-27 14:25:31,15.2°,52.8%
2023-05-27 14:25:32,15.1°,53.1%
2023-05-27 14:25:33,15.1°,53.0%
2023-05-27 14:25:34,15.3°,53.2%
2023-05-27 14:25:35,15.1°,53.4%
2023-05-27 14:25:36,14.9°,53.1%
2023-05-27 14:25:37,14.8°,52.7%
2023-05-27 14:25:38,14.8°,53.0%
2023-05-27 14:25:39,14.8°,53.2%
2023-05-27 14:25:40,14.8°,53.3%
2023-05-27 14:25:41,14.7°,53.0%
2023-05-27 14:25:42,14.8°,53.0%
2023-05-27 14:25:43,14.8°,52.7%
2023-05-27 14:25:44,14.9°,52.8%
2023-05-27 14:25:45,14.9°,53.4%
2023-05-27 14:25:46,14.9°,52.5%
2023-05-27 14:25:47,15.0°,53.1%
2023-05-27 14:25:48,15.1°,52.9%
2023-05-27 14:25:49,15.2°,52.8%
2023-05-27 14:25:50,15.3°,53.5%
2023-05-27 14:25:51,15.2°,53.3%
2023-05-27 14:25:52,15.1°,53.3%
2023-05-27 14:25:53,15.1°,53.2%
2023-05-27 14:25:54,15.1°,52.6%
2023-05-27 14:25:55,15.2°,52.7%
2023-05-27 14:25:57,15.3°,53.4%
2023-05-27 14:25:58,15.2°,52.9%
2023-05-27 14:25:59,15.4°,52.9%
2023-05-27 14:26:00,15.3°,53.0%
2023-05-27 14:26:01,15.2°,53.0%
2023-05-27 14:26:02,15.0°,53.3%
2023-05-27 14:26:03,14.9°,53.5%
2023-05-27 14:26:04,15.0°,53.4%
2023-05-27 14:26:05,14.8°,52.9%
2023-05-27 14:26:06,14.7°,52.7%
2023-05-27 14:26:07,14.8°,53.0%
2023-05-27 14:26:08,14.7°,52.5%
2023-05-27 14:26:09,14.6°,53.3%
2023-05-27 14:26:10,14.5°,53.5%
2023-05-27 14:26:11,14.5°,52.8%
2023-05-27 14:26:12,14.7°,53.0%
2023-05-27 14:26:13,14.8°,52.9%
2023-05-27 14:26:14,14.9°,53.2%
2023-05-27 14:26:15,14.8°,52.8%
2023-05-27 14:26:16,14.7°,52.9%
2023-05-27 14:26:17,14.8°,53.4%
2023-05-27 14:26:18,14.8°,53.3%
2023-05-27 14:26:19,15.0°,52.7%
2023-05-27 14:26:20,15.1°,53.5%
2023-05-27 14:26:21,15.2°,53.0%
2023-05-27 14:26:22,15.0°,53.0%
2023-05-27 14:26:23,15.1°,53.0%
2023-05-27 14:26:24,15.3°,52.8%
2023-05-27 14:26:25,15.3°,52.8%
2023-05-27 14:26:26,15.4°,53.3%
2023-05-27 14:26:27,15.3°,53.0%
2023-05-27 14:26:28,15.5°,52.5%
2023-05-27 14:26:29,15.4°,52.9%
2023-05-27 14:26:30,15.3°,53.2%
2023-05-27 14:26:31,15.5°,53.4%
2023-05-27 14:26:32,15.6°,52.5%
2023-05-27 14:26:33,15.6°,52.7%
2023-05-27 14:26:34,15.5°,53.0%
2023-05-27 14:26:35,15.4°,53.2%
2023-05-27 14:26:36,15.3°,52.7%
2023-05-27 14:26:37,15.2°,52.7%
2023-05-27 14:26:38,15.0°,53.5%
2023-05-27 14:26:39,15.0°,53.1%
2023-05-27 14:26:40,15.0°,53.1%
2023-05-27 14:26:41,14.8°,53.5%
2023-05-27 14:26:42,15.0°,53.0%
2023-05-27 14:26:43,15.2°,53.4%
2023-05-27 14:26:44,15.4°,52.5%
2023-05-27 14:26:45,15.5°,53.3%
2023-05-27 14:26:46,15.6°,52.6%
2023-05-27 14:26:47,15.8°,53.3%
2023-05-27 14:26:48,15.8°,52.8%
2023-05-27 14:26:49,15.8°,53.3%
2023-05-27 14:26:50,15.7°,52.7%
2023-05-27 14:26:51,15.9°,52.8%
2023-05-27 14:26:52,15.8°,52.8%
2023-05-27 14:26:53,16.0°,52.7%
2023-05-27 14:26:54,16.1°,53.2%
2023-05-27 14:26:55,16.2°,52.7%
2023-05-27 14:26:56,16.2°,53.0%
2023-05-27 14:26:57,16.1°,53.0%
2023-05-27 14:26:58,16.1°,53.1%
2023-05-27 14:26:59,16.2°,52.7%
2023-05-27 14:27:00,16.2°,53.4%
2023-05-27 14:27:01,16.2°,52.6%
2023-05-27 14:27:02,16.0°,53.5%
2023-05-27 14:27:03,16.0°,52.7%
2023-05-27 14:27:04,15.9°,52.7%
2023-05-27 14:27:05,15.8°,53.0%
2023-05-27 14:27:06,16.0°,53.5%
2023-05-27 14:27:07,16.1°,53.4%
2023-05-27 14:27:08,16.1°,52.6%
2023-05-27 14:27:09,16.3°,52.7%
2023-05-27 14:27:10,16.4°,53.2%
2023-05-27 14:27:11,16.4°,53.4%
2023-05-27 14:27:12,16.6°,53.4%
2023-05-27 14:27:13,16.8°,53.0%
2023-05-27 14:27:14,16.7°,53.4%
2023-05-27 14:27:15,16.8°,52.6%
2023-05-27 14:27:16,16.9°,52.7%
2023-05-27 14:27:17,16.9°,52.9%
2023-05-27 14:27:18,16.8°,53.4%
2023-05-27 14:27:19,16.8°,53.4%
2023-05-27 14:27:20,16.6°,53.5%
2023-05-27 14:27:21,16.5°,52.5%
2023-05-27 14:27:22,16.5°,52.7%
2023-05-27 14:27:23,16.3°,52.9%
2023-05-27 14:27:24,16.3°,53.5%
2023-05-27 14:27:25,16.5°,52.7%
2023-05-27 14:27:26,16.5°,52.9%
2023-05-27 14:27:27,16.4°,52.8%
2023-05-27 14:27:28,16.5°,53.3%
2023-05-27 14:27:29,16.4°,52.7%
2023-05-27 14:27:30,16.4°,52.6%
2023-05-27 14:27:31,16.5°,52.5%
2023-05-27 14:27:32,16.5°,53.0%
2023-05-27 14:27:33,16.6°,52.5%
2023-05-27 14:27:34,16.6°,52.6%
2023-05-27 14:27:35,16.5°,52.9%
2023-05-27 14:27:36,16.5°,52.6%
2023-05-27 14:27:37,16.4°,53.4%
2023-05-27 14:27:38,16.5°,53.1%
2023-05-27 14:27:39,16.5°,53.0%
2023-05-27 14:27:40,16.6°,52.7%
2023-05-27 14:27:41,16.5°,53.2%
2023-05-27 14:27:42,16.3°,53.2%
2023-05-27 14:27:43,16.4°,52.7%
2023-05-27 14:27:44,16.4°,52.8%
2023-05-27 14:27:45,16.5°,52.9%
2023-05-27 14:27:46,16.5°,53.3%
2023-05-27 14:27:48,16.5°,52.6%
2023-05-27 14:27:49,16.7°,52.9%
2023-05-27 14:27:50,16.5°,52.6%
2023-05-27 14:27:51,16.3°,53.5%
2023-05-27 14:27:52,16.2°,53.0%
2023-05-27 14:27:53,16.3°,53.1%
2023-05-27 14:27:54,16.5°,53.5%
2023-05-27 14:27:55,16.5°,53.1%
2023-05-27 14:27:56,16.3°,52.9%
2023-05-27 14:27:57,16.4°,53.0%
2023-05-27 14:27:58,16.5°,53.2%
2023-05-27 14:27:59,16.7°,53.0%
2023-05-27 14:28:00,16.6°,53.3%
2023-05-27 14:28:01,16.5°,52.7%
2023-05-27 14:28:02,16.3°,53.1%
2023-05-27 14:28:03,16.4°,52.6%
2023-05-27 14:28:04,16.4°,53.2%
2023-05-27 14:28:05,16.3°,52.7%
2023-05-27 14:28:06,16.3°,53.2%
2023-05-27 14:28:07,16.2°,52.6%
2023-05-27 14:28:08,16.0°,52.5%
2023-05-27 14:28:09,16.1°,52.9%
2023-05-27 14:28:10,16.3°,53.3%
2023-05-27 14:28:11,16.3°,53.0%
2023-05-27 14:28:12,16.1°,53.3%
2023-05-27 14:28:13,16.1°,52.6%
2023-05-27 14:28:14,16.1°,52.7%
2023-05-27 14:28:15,15.9°,53.3%
2023-05-27 14:28:16,16.0°,53.1%
2023-05-27 14:28:17,16.2°,53.3%
2023-05-27 14:28:18,16.1°,53.0%
2023-05-27 14:28:19,16.1°,53.0%
2023-05-27 14:28:20,16.3°,53.2%
2023-05-27 14:28:21,16.4°,52.7%
2023-05-27 14:28:22,16.5°,52.7%
2023-05-27 14:28:23,16.4°,53.0%
2023-05-27 14:28:24,16.2°,53.4%
2023-05-27 14:28:25,16.3°,52.8%
2023-05-27 14:28:26,16.1°,53.3%
2023-05-27 14:28:27,16.2°,53.2%
2023-05-27 14:28:28,16.4°,52.8%
2023-05-27 14:28:29,16.4°,53.3%
2023-05-27 14:28:30,16.5°,52.9%
2023-05-27 14:28:31,16.5°,53.1%
2023-05-27 14:28:32,16.7°,53.4%
2023-05-27 14:28:33,16.6°,52.6%
2023-05-27 14:28:34,16.7°,53.0%
2023-05-27 14:28:35,16.8°,53.0%
2023-05-27 14:28:36,16.7°,53.1%
2023-05-27 14:28:37,16.6°,53.5%
2023-05-27 14:28:38,16.8°,53.3%
2023-05-27 14:28:39,16.7°,53.0%
2023-05-27 14:28:40,16.8°,53.1%
2023-05-27 14:28:41,16.7°,53.2%
2023-05-27 14:28:42,16.7°,52.7%
2023-05-27 14:28:43,16.7°,53.4%
2023-05-27 14:28:44,16.7°,52.8%
2023-05-27 14:28:45,16.5°,52.6%
2023-05-27 14:28:46,16.3°,52.7%
2023-05-27 14:28:47,16.4°,53.2%
2023-05-27 14:28:48,16.6°,53.2%
2023-05-27 14:28:49,16.4°,53.3%
2023-05-27 14:28:50,16.3°,52.6%
2023-05-27 14:28:51,16.3°,53.3%
2023-05-27 14:28:52,16.2°,52.9%
2023-05-27 14:28:53,16.1°,52.7%
2023-05-27 14:28:54,16.2°,52.9%
2023-05-27 14:28:55,16.3°,52.8%
2023-05-27 14:28:56,16.3°,53.3%
2023-05-27 14:28:57,16.3°,53.4%
2023-05-27 14:28:58,16.2°,52.8%
2023-05-27 14:28:59,16.0°,52.8%
2023-05-27 14:29:00,16.1°,53.1%
2023-05-27 14:29:01,16.2°,52.7%
2023-05-27 14:29:02,16.1°,52.7%
2023-05-27 14:29:03,16.3°,53.4%
2023-05-27 14:29:04,16.1°,53.1%
2023-05-27 14:29:05,16.0°,53.0%
2023-05-27 14:29:06,15.8°,53.1%
2023-05-27 14:29:07,15.8°,52.6%
2023-05-27 14:29:08,15.6°,53.2%
2023-05-27 14:29:09,15.8°,52.6%
2023-05-27 14:29:10,15.7°,52.8%
2023-05-27 14:29:11,15.8°,53.1%
2023-05-27 14:29:12,15.6°,52.7%
2023-05-27 14:29:13,15.6°,53.4%
2023-05-27 14:29:14,15.4°,52.6%
2023-05-27 14:29:15,15.5°,53.5%
2023-05-27 14:29:16,15.7°,52.9%
2023-05-27 14:29:17,15.5°,52.8%
2023-05-27 14:29:18,15.6°,52.8%
2023-05-27 14:29:19,15.6°,53.5%
2023-05-27 14:29:20,15.6°,53.4%
2023-05-27 14:29:21,15.7°,52.8%
2023-05-27 14:29:22,15.6°,52.9%
2023-05-27 14:29:23,15.4°,53.5%
2023-05-27 14:29:24,15.2°,53.5%
2023-05-27 14:29:25,15.1°,52.9%
2023-05-27 14:29:26,14.9°,52.7%
2023-05-27 14:29:27,15.0°,52.8%
2023-05-27 14:29:28,15.1°,52.6%
2023-05-27 14:29:29,15.3°,52.6%
2023-05-27 14:29:30,15.3°,52.6%
2023-05-27 14:29:31,15.5°,52.9%
2023-05-27 14:29:32,15.4°,52.6%
2023-05-27 14:29:33,15.6°,53.4%
2023-05-27 14:29:35,15.6°,53.2%
2023-05-27 14:29:36,15.4°,52.5%
2023-05-27 14:29:37,15.5°,53.3%
2023-05-27 14:29:38,15.6°,52.7%
2023-05-27 14:29:39,15.5°,52.9%
2023-05-27 14:29:40,15.6°,52.7%
2023-05-27 14:29:41,15.5°,53.2%
2023-05-27 14:29:42,15.5°,52.8%
2023-05-27 14:29:43,15.6°,53.2%
2023-05-27 14:29:44,15.7°,53.1%
2023-05-27 14:29:45,15.7°,53.1%
2023-05-27 14:29:46,15.7°,53.1%
2023-05-27 14:29:47,15.8°,52.8%
2023-05-27 14:29:48,16.0°,52.8%
2023-05-27 14:29:49,15.9°,53.5%
2023-05-27 14:29:50,16.0°,52.5%
2023-05-27 14:29:51,15.8°,52.8%
2023-05-27 14:29:52,15.8°,52.6%
2023-05-27 14:29:53,15.9°,52.9%
2023-05-27 14:29:54,16.0°,53.2%
2023-05-27 14:29:55,16.1°,53.5%
2023-05-27 14:29:56,16.3°,52.8%
2023-05-27 14:29:57,16.1°,53.3%
2023-05-27 14:29:58,16.3°,52.6%
2023-05-27 14:29:59,16.3°,52.8%
2023-05-27 14:30:00,16.3°,53.4%
2023-05-27 14:30:01,16.4°,52.9%
2023-05-27 14:30:02,16.4°,53.1%
2023-05-27 14:30:03,16.5°,53.1%
2023-05-27 14:30:04,16.6°,52.8%
2023-05-27 14:30:05,16.5°,52.6%
2023-05-27 14:30:06,16.4°,52.9%
2023-05-27 14:30:07,16.3°,53.4%
2023-05-27 14:30:08,16.4°,52.5%
2023-05-27 14:30:09,16.2°,52.7%
2023-05-27 14:30:10,16.2°,53.3%
2023-05-27 14:30:11,16.1°,52.8%
2023-05-27 14:30:12,15.9°,52.8%
2023-05-27 14:30:13,15.9°,53.4%
2023-05-27 14:30:14,15.9°,52.9%
2023-05-27 14:30:15,15.7°,52.6%
2023-05-27 14:30:16,15.7°,53.5%
2023-05-27 14:30:17,15.6°,53.3%
2023-05-27 14:30:18,15.6°,53.2%
2023-05-27 14:30:19,15.5°,52.9%
2023-05-27 14:30:20,15.4°,52.7%
2023-05-27 14:30:21,15.4°,53.0%
2023-05-27 14:30:22,15.6°,53.1%
2023-05-27 14:30:23,15.6°,52.9%
2023-05-27 14:30:24,15.8°,53.1%
2023-05-27 14:30:25,15.8°,53.1%
2023-05-27 14:30:26,15.9°,53.3%
2023-05-27 14:30:27,15.7°,53.3%
2023-05-27 14:30:28,15.9°,52.7%
2023-05-27 14:30:29,15.9°,52.6%
2023-05-27 14:30:30,16.1°,52.5%
2023-05-27 14:30:31,16.2°,52.9%
2023-05-27 14:30:32,16.1°,53.2%
2023-05-27 14:30:33,16.0°,52.5%
2023-05-27 14:30:34,16.0°,53.3%
2023-05-27 14:30:35,15.9°,53.3%
2023-05-27 14:30:36,15.9°,53.4%
2023-05-27 14:30:37,16.0°,52.5%
2023-05-27 14:30:38,16.1°,53.3%
2023-05-27 14:30:39,16.2°,52.7%
2023-05-27 14:30:40,16.1°,52.6%
2023-05-27 14:30:41,16.1°,52.7%
2023-05-27 14:30:42,16.1°,52.8%
2023-05-27 14:30:43,16.2°,53.3%
2023-05-27 14:30:44,16.4°,53.2%
2023-05-27 14:30:45,16.4°,53.0%
2023-05-27 14:30:46,16.4°,53.2%
2023-05-27 14:30:47,16.4°,53.0%
2023-05-27 14:30:48,16.5°,52.9%
2023-05-27 14:30:49,16.4°,53.1%
2023-05-27 14:30:50,16.2°,53.3%
2023-05-27 14:30:51,16.3°,53.5%
2023-05-27 14:30:52,16.3°,53.4%
2023-05-27 14:30:53,16.1°,52.9%
2023-05-27 14:30:54,16.0°,53.0%
2023-05-27 14:30:55,15.9°,53.3%
2023-05-27 14:30:56,15.9°,52.7%
2023-05-27 14:30:57,16.0°,53.2%
2023-05-27 14:30:58,16.1°,53.0%
2023-05-27 14:30:59,16.3°,53.2%
2023-05-27 14:31:00,16.5°,53.5%
2023-05-27 14:31:01,16.4°,53.4%
2023-05-27 14:31:02,16.4°,52.8%
2023-05-27 14:31:03,16.5°,52.6%
2023-05-27 14:31:04,16.6°,52.8%
2023-05-27 14:31:05,16.5°,52.8%
2023-05-27 14:31:06,16.3°,52.7%
2023-05-27 14:31:07,16.1°,53.0%
2023-05-27 14:31:08,16.2°,53.0%
2023-05-27 14:31:09,16.3°,52.5%
2023-05-27 14:31:10,16.2°,53.0%
2023-05-27 14:31:11,16.1°,52.8%
2023-05-27 14:31:12,15.9°,53.4%
2023-05-27 14:31:13,16.0°,52.9%
2023-05-27 14:31:14,16.2°,52.6%
2023-05-27 14:31:15,16.1°,52.9%
2023-05-27 14:31:16,16.1°,52.8%
2023-05-27 14:31:17,16.0°,53.2%
2023-05-27 14:31:18,16.0°,52.8%
2023-05-27 14:31:19,16.0°,53.4%
2023-05-27 14:31:20,16.1°,53.4%
2023-05-27 14:31:22,16.2°,52.8%
2023-05-27 14:31:23,16.1°,53.1%
2023-05-27 14:31:24,16.3°,52.8%
2023-05-27 14:31:25,16.1°,52.8%
2023-05-27 14:31:26,16.1°,52.7%
2023-05-27 14:31:27,16.2°,53.1%
2023-05-27 14:31:28,16.4°,53.3%
2023-05-27 14:31:29,16.5°,53.2%
2023-05-27 14:31:30,16.6°,52.7%
2023-05-27 14:31:31,16.4°,52.7%
2023-05-27 14:31:32,16.4°,52.7%
2023-05-27 14:31:33,16.3°,53.4%
2023-05-27 14:31:34,16.2°,52.9%
2023-05-27 14:31:35,16.2°,52.6%
2023-05-27 14:31:36,16.2°,52.9%
2023-05-27 14:31:37,16.1°,53.0%
2023-05-27 14:31:38,16.0°,52.9%
2023-05-27 14:31:39,16.1°,53.2%
2023-05-27 14:31:40,16.0°,52.6%
2023-05-27 14:31:41,15.8°,53.5%
2023-05-27 14:31:42,15.7°,52.6%
2023-05-27 14:31:43,15.8°,53.0%
2023-05-27 14:31:44,16.0°,52.9%
2023-05-27 14:31:45,16.1°,52.7%
2023-05-27 14:31:46,16.2°,52.6%
2023-05-27 14:31:47,16.2°,53.2%
2023-05-27 14:31:48,16.2°,52.9%
2023-05-27 14:31:49,16.1°,53.2%
2023-05-27 14:31:50,16.2°,52.8%
2023-05-27 14:31:51,16.2°,53.0%
2023-05-27 14:31:52,16.2°,53.4%
2023-05-27 14:31:53,16.4°,52.8%
2023-05-27 14:31:54,16.3°,53.2%
2023-05-27 14:31:55,16.1°,52.7%
2023-05-27 14:31:56,16.0°,53.5%
2023-05-27 14:31:57,16.1°,52.6%
2023-05-27 14:31:58,16.3°,52.8%
2023-05-27 14:31:59,16.3°,52.9%
2023-05-27 14:32:00,16.4°,52.5%
2023-05-27 14:32:01,16.5°,53.1%
2023-05-27 14:32:02,16.6°,53.0%
2023-05-27 14:32:03,16.7°,52.7%
2023-05-27 14:32:04,16.8°,53.0%
2023-05-27 14:32:05,16.9°,52.9%
2023-05-27 14:32:06,17.0°,53.1%
2023-05-27 14:32:07,17.0°,53.0%
2023-05-27 14:32:08,16.9°,52.9%
2023-05-27 14:32:09,16.8°,52.9%
2023-05-27 14:32:10,16.7°,53.5%
2023-05-27 14:32:11,16.7°,52.9%
2023-05-27 14:32:12,16.9°,52.6%
2023-05-27 14:32:13,16.8°,53.2%
2023-05-27 14:32:14,16.8°,52.8%
2023-05-27 14:32:15,16.9°,52.7%
2023-05-27 14:32:16,16.7°,52.9%
2023-05-27 14:32:17,16.7°,53.2%
2023-05-27 14:32:18,16.5°,53.2%
2023-05-27 14:32:19,16.4°,52.8%
2023-05-27 14:32:20,16.3°,53.0%
2023-05-27 14:32:21,16.2°,53.2%
